cod_ciclo,cod_ano,cod_canal,cod_agrupador_sap_material,cod_uf,des_categoria_material,des_subcategoria_material,des_marca_material,des_mecanica_consumidor,des_mecanica_rev,des_promocao_publico,vlr_desconto_real,vlr_rbv_tabela_so_tt,vlr_rbv_real_so_tt,vlr_preco_base,vlr_preco_venda
202205,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4445.65267687752,4445.65267687752,38.6619718309859,38.6619718309859
202205,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2476.86363426033,2476.86363426033,38.6619718309859,38.6619718309859
202206,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,7557.60955069178,7557.60955069178,38.6619718309859,38.6619718309859
202206,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5144.25524038684,5144.25524038684,38.6619718309859,38.6619718309859
202207,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,7240.06293091481,7240.06293091481,38.6619718309859,38.6619718309859
202207,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4953.72726852066,4953.72726852066,38.6619718309859,38.6619718309859
202208,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,3435.75031234094,17338.0454398223,13902.2951274814,38.6619718309859,30.9953051619718
202208,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,5548.10050437277,27753.5745685068,22205.474064134,38.6619718309859,30.9319248802817
202209,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,38.1750034704549,4826.70862060987,4788.53361713942,38.6619718309859,38.1079812183099
202209,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,127.250011568183,9526.39859330896,9399.14858174078,38.6619718309859,37.9647887323944
202210,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,7303.57225487021,7303.57225487021,38.6619718309859,38.6619718309859
202210,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4572.6713247883,4572.6713247883,38.6619718309859,38.6619718309859
202211,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,2570.45023367729,12892.3927629448,10321.9425292675,38.6619718309859,30.9718309859155
202211,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,3690.2503354773,18417.703947064,14727.4536115867,38.6619718309859,30.9154929577465
202212,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,89.075008097728,3365.99416963583,3276.91916153811,38.6619718309859,37.7922535211268
202212,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,50.9000046272732,4128.10605710055,4077.20605247328,38.6619718309859,37.9894366197183
202213,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5398.29253620841,5398.29253620841,38.6619718309859,38.6619718309859
202213,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5334.78321225302,5334.78321225302,38.6619718309859,38.6619718309859
202214,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5080.74591643145,5080.74591643145,38.6619718309859,38.6619718309859
202214,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,44.468094951645,8192.70279024571,8148.23469529406,38.6619718309859,38.4595070422535
202215,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4763.19929665448,4763.19929665448,38.6619718309859,38.6619718309859
202215,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,3493.01281754662,3493.01281754662,38.6619718309859,38.6619718309859
202216,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,4360.5224191384,16829.9708481792,12469.4484290408,38.6619718309859,29.6426056338028
202216,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,3366.60728332794,13463.9766785433,10097.3693952154,38.6619718309859,30.487676056338
202217,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,56.0478460043496,7748.13752255796,7692.08967655361,38.6619718309859,38.1285211267606
202217,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,74.7304613391329,5080.74591643145,5006.01545509231,38.6619718309859,37.4454225352113
202301,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,1613.65739669613,6860.04812364074,5246.39072694461,42.1830985915493,32.2605633802817
202301,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,1450.66170006015,6167.11396973763,4716.45226967748,42.1830985915493,32.2605633802817
202301,2022.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,130.396557308778,554.347323122484,423.950765813706,42.1830985915493,32.2605633802817
202301,2022.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,358.590532599139,1524.45513858683,1165.86460598769,42.1830985915493,32.2605633802817
202302,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,60.3165054833187,5889.94030817639,5829.62380269307,42.1830985915493,41.612676056338
202302,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,48.8987089907917,3949.7246772477,3900.82596825691,42.1830985915493,41.5633802816901
202303,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,3811.13784646708,3811.13784646708,42.1830985915493,42.1830985915493
202303,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2633.1497848318,2633.1497848318,42.1830985915493,42.1830985915493
202304,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,1124.93637499422,6582.8744620795,5457.93808708528,42.1830985915493,35.7934272323944
202304,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,2504.81236407385,11710.5872009625,9205.77483688862,42.1830985915493,34.3661971830986
202305,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,17.3522743047522,7414.39544676322,7397.04317245847,42.1830985915493,42.1244131478873
202305,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,20.8227291657027,4919.83249271205,4899.00976354634,42.1830985915493,42.058685443662
202306,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,9839.66498542409,9839.66498542409,42.1830985915493,42.1830985915493
202306,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,86.622553329323,11225.5332932303,11138.910739901,42.1830985915493,41.8573943661972
202307,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,8038.03618527602,8038.03618527602,42.1830985915493,42.1830985915493
202307,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,6582.8744620795,6582.8744620795,42.1830985915493,42.1830985915493
202308,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,72.7407338855213,7622.27569293415,7549.53495904863,42.1830985915493,41.9295774647887
202308,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5266.2995696636,5266.2995696636,42.1830985915493,42.1830985915493
202309,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,7137.22178520198,7137.22178520198,42.1830985915493,42.1830985915493
202309,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,9770.37157003378,9770.37157003378,42.1830985915493,42.1830985915493
202310,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,10.4113645828513,11278.3998889454,11267.9885243626,44.2957746478873,44.2511737112676
202310,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,6.94090972190088,5238.99865809079,5232.05774836889,44.2957746478873,44.1877934295775
202311,2023.0,Anon1,22478.136134376,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,54.5786867798806,2110.15223728657,2055.57355050669,44.2957746478873,43.1478873239437
202311,2023.0,Anon1,22478.136134376,Anon3,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,218.291610753783,1673.569015779,1455.27740502522,44.2957746478873,38.5211267605634
202109,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon1,Anon2,Anon3,2555.40002776364,21739.9703854519,19184.5703576882,28.0985915492958,24.7957746478873
202109,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon1,Anon2,Anon3,1969.44842904077,16755.0090231826,14785.5605941419,28.0985915492958,24.7957746478873
202110,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,21.7019110638101,10893.0637175512,10871.3618064874,28.0985915492958,28.0234741760563
202110,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,21.7019110638101,7846.69844060895,7824.99652954514,28.0985915492958,28.0211267605634
202111,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5308.0607098237,5308.0607098237,28.0985915492958,28.0985915492958
202111,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,10062.2368238397,10062.2368238397,28.0985915492958,28.0985915492958
202112,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,6369.67285178844,6369.67285178844,28.0985915492958,28.0985915492958
202112,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2492.48068113461,2492.48068113461,28.0985915492958,28.0985915492958
202113,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2169.38133358012,2169.38133358012,28.0985915492958,28.0985915492958
202113,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4754.17611401601,4754.17611401601,28.0985915492958,28.0985915492958
202114,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1615.49673777243,1615.49673777243,28.0985915492958,28.0985915492958
202114,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2861.73707833973,2861.73707833973,28.0985915492958,28.0985915492958
202115,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,4.30336402757855,1984.75313497756,1980.44977094998,28.0985915492958,28.0469483591549
202115,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1015.4550923141,1015.4550923141,28.0985915492958,28.0985915492958
202116,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,330.017120910647,2584.79478043589,2254.77765952524,28.0985915492958,25.5792253521127
202116,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,481.051316459211,3738.72102170191,3257.6697052427,28.0985915492958,25.6302816901409
202117,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1846.28198602564,1846.28198602564,28.0985915492958,28.0985915492958
202117,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,8.19027347184304,2907.89412799038,2899.70385451853,28.0985915492958,27.9735915492958
202201,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon1,Anon2,Anon3,573.411688491972,1625.09832955439,1051.68664106242,30.9154929577465,20.0070422535211
202201,2021.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon1,Anon2,Anon3,215.029383184489,609.411873582898,394.382490398408,30.9154929577465,20.0070422535211
202201,2021.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon1,Anon2,Anon3,197.110267919115,558.627550784323,361.517282865208,30.9154929577465,20.0070422535211
202201,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon1,Anon2,Anon3,1021.38957012632,2894.70639951876,1873.31682939244,30.9154929577465,20.0070422535211
202202,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,61.2303919300356,1625.09832955439,1563.86793762436,30.9154929577465,29.8427230070423
202202,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,265.073342279395,1879.01994354727,1613.94660126787,30.9154929577465,26.3732394366197
202203,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,914.117810374347,914.117810374347,30.9154929577465,30.9154929577465
202203,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,710.980519180047,710.980519180047,30.9154929577465,30.9154929577465
202204,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1625.09832955439,1625.09832955439,30.9154929577465,30.9154929577465
202204,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1421.96103836009,1421.96103836009,30.9154929577465,30.9154929577465
202205,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1675.88265235297,1675.88265235297,30.9154929577465,30.9154929577465
202205,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1929.80426634584,1929.80426634584,30.9154929577465,30.9154929577465
202206,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,3961.17717828883,3961.17717828883,30.9154929577465,30.9154929577465
202206,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4164.31446948313,4164.31446948313,30.9154929577465,30.9154929577465
202207,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4926.07931146176,4926.07931146176,30.9154929577465,30.9154929577465
202207,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,6195.68738142613,6195.68738142613,30.9154929577465,30.9154929577465
202208,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,5767.89597889963,28236.0834760076,22468.187497108,30.9154929577465,24.5962441338028
202208,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,3300.40257276387,16149.4146499468,12849.0120771829,30.9154929577465,24.5915492957747
202209,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,52.0568229142566,7008.23654620332,6956.17972328907,30.9154929577465,30.5962441338028
202209,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,62.468187497108,4722.94202026746,4660.47383277035,30.9154929577465,30.340375584507
202210,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4469.02040627458,4469.02040627458,30.9154929577465,30.9154929577465
202210,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,4316.66743787886,4316.66743787886,30.9154929577465,30.9154929577465
202211,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,3300.40257276387,16200.1989727454,12899.7963999815,30.9154929577465,24.6478873239437
202211,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon2,Anon1,Anon1,2123.91837490167,10461.5704965064,8337.65212160474,30.9154929577465,24.6643192464789
202212,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,10.4113645828513,1625.09832955439,1614.68696497154,30.9154929577465,30.7042253521127
202212,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,62.468187497108,3554.90259590024,3492.43440840313,30.9154929577465,30.1232394366197
202213,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,1543.27657211605,5078.43227985748,3535.15570774143,30.9154929577465,23.5845070422535
202213,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,2133.91328490121,8379.41326176484,6245.49997686363,30.9154929577465,24.3920187816901
202214,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,38.1055943732359,4570.58905187173,4532.4834574985,30.9154929577465,30.625
202214,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2843.92207672019,2843.92207672019,30.9154929577465,30.9154929577465
202215,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1472.74536115867,1472.74536115867,30.9154929577465,30.9154929577465
202215,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2539.21613992874,2539.21613992874,30.9154929577465,30.9154929577465
202216,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,2700.66170006015,12746.8650224423,10046.2033223821,30.9154929577465,25.0211267605634
202216,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,1768.59006987182,7973.13867937624,6204.54860950442,30.9154929577465,25.0017605633803
202217,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,59.7496645226968,4062.74582388598,4002.99615936329,30.9154929577465,30.4489436619718
202217,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,47.7997316181574,3707.25556429596,3659.4558326778,30.9154929577465,30.3151408450704
202301,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,1100.06478182407,3117.16255610569,2017.09777428162,35.1408450704225,22.7394366197183
202301,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,1548.23932256721,4387.11767155615,2838.87834898894,35.1408450704225,22.7394366197183
202301,2022.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,325.945120540466,923.603720327611,597.658599787146,35.1408450704225,22.7394366197183
202301,2022.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,122.229420202675,346.351395122854,224.12197492018,35.1408450704225,22.7394366197183
202302,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,40.7431400675582,1962.65790569617,1921.91476562862,35.1408450704225,33.9600938943662
202302,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2020.38313821665,2020.38313821665,35.1408450704225,35.1408450704225
202303,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,2713.08592846236,2713.08592846236,35.1408450704225,35.1408450704225
202303,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,1039.05418536856,1039.05418536856,35.1408450704225,35.1408450704225
202304,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,1339.09814446347,6465.22604229328,5126.12789782981,35.1408450704225,29.1478873239437
202304,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,285.201980472907,2366.7345333395,2081.5325528666,35.1408450704225,31.5305164295775
202305,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,14.4602285872935,2193.55883577808,2179.09860719078,35.1408450704225,35.0
202305,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,11.5681828698348,2424.45976585998,2412.89158299014,35.1408450704225,35.0164319225352
202306,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,6176.5998796909,6176.5998796909,35.1408450704225,35.1408450704225
202306,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,5310.72139188376,5310.72139188376,35.1408450704225,35.1408450704225
202307,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,1680.61403914673,8543.3344130304,6862.72037388367,35.1408450704225,30.9542253521127
202307,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,509.289250844477,4675.74383415853,4166.45458331405,35.1408450704225,32.1021126760563
202308,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,40.7431400675582,2597.63546342141,2556.89232335385,35.1408450704225,34.7957746478873
202308,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,110.013419092129,2020.38313821665,1910.36971912452,35.1408450704225,33.4694835704225
202309,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,3232.61302114664,3232.61302114664,35.1408450704225,35.1408450704225
202309,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon1,Anon2,0.0,3174.88778862616,3174.88778862616,35.1408450704225,35.1408450704225
202310,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,9065.86923326084,15585.8127805284,6519.9435472676,35.1408450704225,17.4694835704225
202310,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon3,Anon2,Anon4,8997.44343158577,15585.8127805284,6588.36934894267,35.1408450704225,18.3004694859155
202311,2023.0,Anon1,22492.0179538198,Anon3,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,150.085604553237,923.603720327611,773.518115774374,35.1408450704225,29.4295774647887
202311,2023.0,Anon1,22492.0179538198,Anon2,Anon1,Anon1,Anon6,Anon5,Anon4,Anon3,57.7252325204757,404.07662764333,346.351395122854,35.1408450704225,30.1197183098592
202109,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon1,Anon1,Anon1,0.0,6013.37281939753,6013.37281939753,23.169014084507,23.169014084507
202109,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon1,Anon1,Anon1,0.0,3920.11012910092,3920.11012910092,23.169014084507,23.169014084507
202110,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,5969.18236083476,19714.7286104299,13745.5462495951,23.169014084507,16.1572769929577
202110,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,3354.77303225209,11037.2032761094,7682.4302438573,23.169014084507,16.1267605633803
202111,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,127.250011568183,2283.55929850539,2156.30928693721,23.169014084507,21.8098591549296
202111,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,23.1363657396696,608.949146268104,585.812780528435,23.169014084507,22.2300469507042
202112,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,672.111424737402,3158.92369626579,2486.81227152839,23.169014084507,18.2394366197183
202112,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,1233.96649854241,5785.01688954699,4551.05039100458,23.169014084507,18.2300469507042
202113,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,8.09772800888437,1560.43218731202,1552.33445930313,23.169014084507,23.0187793450704
202113,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,8.09772800888437,799.245754476887,791.148026468002,23.169014084507,22.9342723028169
202114,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,0.0,1560.43218731202,1560.43218731202,23.169014084507,23.169014084507
202114,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,0.0,723.127111193374,723.127111193374,23.169014084507,23.169014084507
202115,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,1305.68923233538,6127.5507843228,4821.86155198741,23.169014084507,18.2629107957747
202115,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,519.110638100967,2435.79658507242,1916.68594697145,23.169014084507,18.2347417816901
202116,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,8.09772800888437,1826.84743880431,1818.74971079543,23.169014084507,23.0457746478873
202116,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,0.0,799.245754476887,799.245754476887,23.169014084507,23.169014084507
202117,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,0.0,2169.38133358012,2169.38133358012,23.169014084507,23.169014084507
202117,2021.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon3,Anon1,Anon2,0.0,1294.01693581972,1294.01693581972,23.169014084507,23.169014084507
202201,2022.0,Anon1,22984.8225440748,Anon3,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,763.500069409097,2491.78659016242,1728.28652075332,25.2816901408451,17.5352112676056
202201,2021.0,Anon1,22984.8225440748,Anon2,Anon1,Anon5,Anon7,Anon2,Anon1,Anon1,356.300032390912,1162.83374207579,806.533709684883,25.2816901408451,17.5352112676056
